Unnamed: 0,Vessel Name,IMO Number,Flag,MMSI,Call Sign,National Registration Number,Port of Registry,External Marking,Owner Name,Owner Address,Operator Name,Operator Address,Gear,Width (m),Length (m),Gross Tonnage,Number of Crew,FAO Global Record Link,Registered with EU,IUU Combined List Vessel Link,Identity Confirmed by Global Fishing Watch,Listed in MagicPort 23Feb2025,Scraper Notes,Authorization Number for The Southeast Atlantic Fisheries Organization,Authorization Start Date for The Southeast Atlantic Fisheries Organization,Authorization End Date for The Southeast Atlantic Fisheries Organization,Vessel Authorization Link for The Southeast Atlantic Fisheries Organization,Date Source Info Last Updated for The Southeast Atlantic Fisheries Organization,Date Source Info Acquired for The Southeast Atlantic Fisheries Organization,Authorization Number for The Northeast Atlantic Fisheries Commission,Authorization Start Date for The Northeast Atlantic Fisheries Commission,Authorization End Date for The Northeast Atlantic Fisheries Commission,Vessel Authorization Link for The Northeast Atlantic Fisheries Commission,Date Source Info Last Updated The for Northeast Atlantic Fisheries Commission,Date Source Info Acquired for The Northeast Atlantic Fisheries Commission,Authorization Number for The Inter-American Tropical Tuna Commission,Authorization Start Date for The Inter-American Tropical Tuna Commission,Authorization End Date for The Inter-American Tropical Tuna Commission,Vessel Authorization Link for The Inter-American Tropical Tuna Commission,Date Source Info Last Updated for The Inter-American Tropical Tuna Commission,Date Source Info Acquired for The Inter-American Tropical Tuna Commission,Authorization Number for The Northwest Atlantic Fisheries Organization,Authorization Start Date for The Northwest Atlantic Fisheries Organization,Authorization End Date for The Northwest Atlantic Fisheries Organization,Vessel Authorization Link for The Northwest Atlantic Fisheries Organization,Date Source Info Last Updated for The Northwest Atlantic Fisheries Organization,Date Source Info Acquired for The Northwest Atlantic Fisheries Organization,Authorization Number for The Indian Ocean Tuna Commission,Authorization Start Date for The Indian Ocean Tuna Commission,Authorization End Date for The Indian Ocean Tuna Commission,Vessel Authorization Link for The Indian Ocean Tuna Commission,Date Source Info Last Updated for The Indian Ocean Tuna Commission,Date Source Info Acquired for The Indian Ocean Tuna Commission,Authorization Number for The Western and Central Pacific Fisheries Commission,Authorization Start Date for The Western and Central Pacific Fisheries Commission,Authorization End Date for The Western and Central Pacific Fisheries Commission,Vessel Authorization Link for The Western and Central Pacific Fisheries Commission,Date Source Info Last Updated for The Western and Central Pacific Fisheries Commission,Date Source Info Acquired for The Western and Central Pacific Fisheries Commission,Authorization Number for The North Pacific Fisheries Commission,Authorization Start Date for The North Pacific Fisheries Commission,Authorization End Date for The North Pacific Fisheries Commission,Vessel Authorization Link for The North Pacific Fisheries Commission,Date Source Info Last Updated for The North Pacific Fisheries Commission,Date Source Info Acquired for The North Pacific Fisheries Commission,Authorization Number for the South Pacific Regional Fisheries Management Organisation,Authorization Start Date for the South Pacific Regional Fisheries Management Organisation,Authorization End Date for the South Pacific Regional Fisheries Management Organisation,Vessel Authorization Link for the South Pacific Regional Fisheries Management Organisation,Date Source Info Last Updated for the South Pacific Regional Fisheries Management Organisation,Date Source Info Acquired for the South Pacific Regional Fisheries Management Organisation,Authorization Number for The International Commission for the Conservation of Atlantic Tunas,Authorization Start Date for The International Commission for the Conservation of Atlantic Tunas,Authorization End Date for The International Commission for the Conservation of Atlantic Tunas,Vessel Authorization Link for The International Commission for the Conservation of Atlantic Tunas,Date Source Info Last Updated for The International Commission for the Conservation of Atlantic Tunas,Date Source Info Acquired for The International Commission for the Conservation of Atlantic Tunas,Authorization Number for The Commission for the Conservation of Antarctic Marine Living Resources,Authorization Start Date for The Commission for the Conservation of Antarctic Marine Living Resources,Authorization End Date for The Commission for the Conservation of Antarctic Marine Living Resources,Vessel Authorization Link for The Commission for the Conservation of Antarctic Marine Living Resources,Date Source Info Last Updated for The Commission for the Conservation of Antarctic Marine Living Resources,Date Source Info Acquired for The Commission for the Conservation of Antarctic Marine Living Resources,Authorization Number for The General Fisheries Commission for the Mediterranean,Authorization Start Date for The General Fisheries Commission for the Mediterranean,Authorization End Date for The General Fisheries Commission for the Mediterranean,Vessel Authorization Link for The General Fisheries Commission for the Mediterranean,Date Source Info Last Updated for The General Fisheries Commission for the Mediterranean,Date Source Info Acquired for The General Fisheries Commission for the Mediterranean,Indian Ocean Tuna Commission IUU Listing Date,Indian Ocean Tuna Commission IUU Listing Reason,International Commission for the Conservation of Atlantic Tunas IUU Listing Date,International Commission for the Conservation of Atlantic Tunas IUU Listing Reason,Inter-American Tropical Tuna Commission IUU Listing Date,Inter-American Tropical Tuna Commission IUU Listing Reason,Commission for the Conservation of Antarctic Marine Living Resources IUU Listing Date,Commission for the Conservation of Antarctic Marine Living Resources IUU Listing Reason,Western and Central Pacific Fisheries Commission IUU Listing Date,Western and Central Pacific Fisheries Commission IUU Listing Reason,Southeast Atlantic Fisheries Organization IUU Listing Date,Southeast Atlantic Fisheries Organization IUU Listing Reason,Northeast Atlantic Fisheries Commission IUU Listing Date,Northeast Atlantic Fisheries Commission IUU Listing Reason,Northwest Atlantic Fisheries Organization IUU Listing Date,Northwest Atlantic Fisheries Organization IUU Listing Reason,South Pacific Regional Fisheries Management Organization IUU Listing Date,South Pacific Regional Fisheries Management Organization IUU Listing Reason,Commission for the Conservation of Southern Bluefin Tuna IUU Listing Date,Commission for the Conservation of Southern Bluefin Tuna IUU Listing Reason,General Fisheries Commission of the Mediterranean IUU Listing Date,General Fisheries Commission of the Mediterranean IUU Listing Reason,North Pacific Fisheries Commission IUU Listing Date,North Pacific Fisheries Commission IUU Listing Reason,Southern Indian Ocean Fisheries Agreement IUU Listing Date,Southern Indian Ocean Fisheries Agreement IUU Listing Reason,Friend of the Sea Registration Number,Company authorized to sell the Friend of the Sea certified products,FAO fishing area per Friend of the Sea,Targeted species per Friend of the Sea,Friend of the Sea Certificate Status,TAIWAN_Registered with Fisheries Agency,TAIWAN_Catch area(s) of Catch Certificate,INDONESIA_Licensed by Directorate of Fisheries,INDONESIA_Fishing Permit Number,INDONESIA_Fishing Permit Valid Until,CHILE_Registered Jan2025,CHILE_Assigned_Fisheries_20Feb2025,PERU_Registered Feb2025,PERU_Fishing Permit Status_20Feb2025,PERU_Taxpayer_ID,PERU_AuthorizedSpecies_CHD_20Feb2025,PERU_RestrictedSpecies_CHD_20Feb2025,PERU_AuthorizedSpecies_CHI_20Feb2025,PERU_RestrictedSpecies_CHI_20Feb2025,PERU_VesselMonitoring_North_20Feb2025,PERU_VesselMonitoring_South_20Feb2025,PERU_QuotaAssigned_NorthCenter_20Feb2025,PERU_QuotaAssigned_South_20Feb2025,PERU_FishingAgreement_NorthCenter_20Feb2025,PERU_FishingAgreement_South_20Feb2025,PERU_Fleet_NorthCenter_20Feb2025,PERU_Fleet_South_20Feb2025,PERU_On IUU List_24Feb2025,PERU_Decree 1392 IUU Infraction,TurkeyShippingFeb2025,THAI_Status of Commerical Fishing License March 2025,Vessel Name in local language,THAI_Registered with Rayong Marine 2024-2026,THAI_Certificater Expiration Date,THAI_Certifying Unit,THAI_Registered with Fisheries Dept Feb 2025,THAI_Authorized Fishing Area,Sea Shepherd Arrest Info,Indian Ocean Tuna Commission,IHS Markit Data,Ship Status,Ship Status Effective Date,CHILE_Fishing License Number,CHILE_Fishing License Number Expiration Date,From Global Fishing Watch Data,Senegal Country List 2025,Peru FMFO list,India FMFO list,Ecuador FMFO list,Gambia FMFO list,GAMBIA_Fishing License No.,GAMBIA_Fishing Permit Valid from,GAMBIA_Fishing Permit Valid to,GAMBIA_Licensed to fish 2020,GAMBIA_Licensed to fish 2021,Thai FMFO list,Turkey FMFO list,Morocco FMFO list,Morocco FMFO List,Indonesia FMFO List,Vietnam FMFO List,Previous Name,Philippines FMFO List,ARGENTINA_approved_catch_species,IUU Combined List,Chinese Ships in Argentina from EJF 2024,Costa Rican Licensed to Fish 2025,Costa Rica Fishing License Expiration Date,Costa Rican Registered Ships 2025,Costa Rican Ships Licensed to Fish as of July 2025
6518,alempratoor,,italy,,iiuc2,,beghazi,,,,,,unknown,,,,,,,,,,"{Iccat: {'Call Sign': 'Iiuc2', 'Flag': 'Eu-Ita'}}; {Gfcm: {'Flag': 'Italy'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBY000000391,,,,5/31/22,1/14/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,alen,,sweden,511753000,sfb9946,swe000005730,sodra marso,On52,,,,,pots,,6.0,,,,True,,,,"{'Eu Registry': {'Call Sign': 'Sfc2102', 'Port Of Registry': 'Svarto', 'National Registration Number': 'Swe000005850'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,alen greily,,peru,,,zs58319bm,,,maceda medina johana lisbeth,,,,curtain net several,1.899999976,7.199999809,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,42669638,R.H.,Ab/Anch/Angl/Bac/Merlz/Sar,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,alena,8572384,united kingdom,235062239,mkkz9,,,,,,,,fishing,,,21.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,alensaf,,italy,,ijks,,zwaga,,,,,,unknown,,,,,,,,,,"{Iccat: {'Call Sign': 'Ijks', 'Flag': 'Eu-Ita'}}; {Gfcm: {'Flag': 'Italy'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBY000000067,,,,5/31/22,1/14/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,alentisar,,italy,642000000,ikea,,sert,,,,,,unknown,,,,,,,,,,"{Gfcm: {'Mmsi': 247144330.0, 'Call Sign': 'Ikea', 'Flag': 'Italy', 'Port Of Registry': 'Catania'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBY000000351,,,,5/31/22,1/14/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,aleqa,8825406,greenland,331000093,owwh,5130014,,,isortaq trawl,greenland,isortaq trawl,greenland,trawlers,,22.2,118.3,,,,,True,,"{'Ihs Markit': {'Flag': 'Denmark', 'Gross Tonnage': '118'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,In Service/Commission,20120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,alerada,,italy,247092390,iwrv,,beghazi,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBY000000373,,,,5/31/22,1/14/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,alerce,7112254,chile,725003661,cb2121,2261,valparaiso,,coloso pesquera sociedad sa,chile,coloso pesquera sociedad sa,chile,purse seiner,,,303,,https://globalrecord.fao.org/vessels/view/eb7f15f7-26c8-421d-a964-ceee7118e498,,,,,{'Ihs Markit': {'Mmsi': '725000050'}},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,31-Jul-2007,2999-12-31T23:59:59Z,https://sprfmo.org/vessels/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,In Service/Commission,19870000,,,True,,,,,,,,,,,,,,,,,Lima 1,,,,,,,,
6527,aleroby,,italy,,,ita000028557,torvaianica,05Ro00076,,,,,set gillnets anchored,,6.18,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,alert iii,7235757,south africa,601555000,zr3673,10205,,,lucky star ltd,south africa,lucky star ltd,south africa,,,,286,,https://globalrecord.fao.org/vessels/view/86f0d147-ecf8-43c2-9103-144f349e7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service/Commission,19730701,,,,,,,,,,,,,,,,,,,,Pathway,,,,,,,,
6529,alerta,,portugal,,,prt000008126,trafaria,Sb-385-L,,,,,set gillnets anchored,,4.85,,,,True,,,,"{'Eu Registry': {'Port Of Registry': 'Sesimbra', 'National Registration Number': 'Prt000008896'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,alerta,,peru,,,co36653bm,,,espino rosas guillermo josymar,,,,t arts and equipment,3.5,1128.0,10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,44054024,R.H.,Anch/Bac/Merlz,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531,alerta dos,,spain,,,esp000057926,sanjenjo,3Vi-1-7-97,,,,,set gillnets anchored,,5.75,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,alerta no mar,,portugal,,,prt000012766,barreiro,Ptbro-113441-L,,,,,set gillnets anchored,,11.07,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,alesa,,indonesia,219011955,,02180100799129,ppn pekalongan ppn tegalsari,Tegal/Gt.30 No.2437/Ft,,,,,jala jatuh berkapal,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wpp Nri 712 (L. Jawa),True,33.24.0001.136.68229,31 Desember 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,alesa jaya 2,,indonesia,,,022301000015112,ppn muara angke ppp eretan wetan,Panjang/Gt.29 No.1058/Cca,,,,,bouke ami,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wpp Nri 712 (L. Jawa), Wpp Nri 713 (Sl. Makassar; Tl. Bone; L. Flores;

 Dan L. Bali)",True,33.24.0001.48.74501,31 Desember 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,alesha 1,,indonesia,,,022201000011369,ppn pekalongan ppn tegalsari,Tegal/Gt.86 No.3577/Ft,,,,,jaring tarik berkantong freezer,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wpp Nri 712 (L. Jawa),True,33.24.0001.135.76717,31 Desember 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,alesha 2,,indonesia,,,02200100679652,ppn pemangkat ppn tegalsari,Tegal/Gt.106 No.3584/Ft,,,,,jaring tarik berkantong freezer,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeei Wpp Nri 711 (Zeei Laut Natuna Utara) 30 Mil Keatas,True,33.24.0001.135.76391,31 Desember 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,aleshka,8415897,peru,242921300,cna5491,co13919pm,,,pez de exportacion sac,morocco,world tuna fishing,morocco,longline  seine network,8.699999809,55.59999847,313.1,,,,,,,"{'Ihs Markit': {'Flag': 'Morocco', 'Owner Name': 'World Tuna Fishing', 'Gross Tonnage': '676'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,The Entire Coast Suspended,20505306989,Atu/Esp/Merli/Per/Tib/Vol,,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,Kalesha,,,,,,,,
6538,aleshka i,,peru,,,pl41216cm,,,mendoza arroyo heder junior palma diaz melissa suzetty,,,,several,4.0,12.0,15.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,41728746 ;45102819,R.H.,Ab/Anch/Angl/Bac/Merlz,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,aleshka ii,,peru,,,ce64219cm,,,cristian eric palma diaz,,,,t arts and equipment,6.300000191,15.0,44.57,,,,,,,"{'Peru Decree 1392 Iuu Infraction': {'Vessel Name': 'Aleshka  Ii', 'Owner Name': 'Palma Diaz Cristian Eric'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,,R.H.,///Ab/Anch/Angl/Bac/Cabll/Cabz/Cachm/Cal/Canjpe/Cha/Conch. Ab./Merlz/Pulp/Sar/Tibma,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,True,"{""Inscripcion"": ""00104291-2018"", ""Documento"": ""46805109"", ""Matricula"": ""Palma Diaz, Cristian Eric"", ""Protocolo"": ""No Tiene""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,aleshka ii,,peru,,,,,,palma diaz cristian eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,alesia 01,,indonesia,,,022401000016590,pp dodepo pp inengo,Gorontalo/Gt.22 No.1036/Kkc,,,,,pukat cincin pelagis kecil dengan satu kapal,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wpp Nri 715,True,33.24.0001.107.70404,31 Desember 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6542,aleska iii,,peru,,,pt41367cm,,,crisanto avila jakiliny irabel,,,,several,4.0,12.0,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,44197494,R.H.,Ab/Anch/Angl/Bac/Merlz,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,alessa,,portugal,211822820,,prt000025280,figueira da foz,Ptfdf-126870-L,,,,,hand dredges,,6.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544,alessandra,,italy,247101610,ivhr,ita000018671,pescara,00Ca03966,,,,,trawler,,18.4,48.0,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITA000018671,,,,8/18/24,1/14/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,alessandra,,peru,247072350,,,,,reyes torres huber angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,alessandra i,,peru,256002065,,io62064cm,,,medrano apaza oscar joel rafael paripanca celia,,,,several,5.300000191,13.69999981,31.15,,,,,,,"{'Peru Decree 1392 Iuu Infraction': {'Vessel Name': 'Virgen De Copacabana', 'Owner Name': 'Quispe Nina Felix Arturo'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,,R.H.,Ab/Anch/Angl/Bac/Merlz/Sar,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,True,"{""Inscripcion"": ""00106940-2018"", ""Documento"": ""513662"", ""Matricula"": ""Quispe Nina, Felix Arturo"", ""Protocolo"": ""No Tiene""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547,alessandra ii,,italy,,iopm,ita000017808,goro,03PiaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaÃÂÃÂÃÂÃÂ¢ÃÂÃÂÃÂÃÂAaaaaÃÂÃÂÃÂÃÂ¢ÃÂÃÂÃÂÃÂ¿1AaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaÃÂÃÂÃÂÃÂ¢ÃÂÃÂÃÂÃÂAaaaaÃÂÃÂÃÂÃÂ¢ÃÂÃÂÃÂÃÂAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaÃÂÃÂÃÂÃÂ¢ÃÂÃÂÃÂÃÂAaaaaÃÂÃÂÃÂÃÂ¢ÃÂÃÂÃÂÃÂ200006,,,,,single boat bottom otter trawls,,5.8,,,,True,,,,"{'Eu Registry': {'Call Sign': 'Ikqw2', 'Vessel Type / Fishing Method': 'Set Longlines', 'Port Of Registry': 'Pescara', 'National Registration Number': 'Ita000027306'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548,alessandra lucero,,peru,,,pt57754bm,,,galindo palomino mary margot tapia espinoza cesar alejandro,,,,t arts and equipment,3.099999905,8.300000191,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,,R.H.,Ab/Anch/Angl/Bac/Merlz/Sar,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549,alessandra luz,,peru,,,ta11069bm,,,bancayan quiroga santos andres marky estrada violeta,,,,seine network,4.0,11.19999981,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Current,3865544,R.H.,Anch/Angl/Bac/Merlz/Sar,,,,,No Nominada,No Nominada,Suspension Temporal,Suspension Temporal,No Agrupada,No Agrupada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
